"Program","Year","Period","Week.Ending","Geo.Level","State","State.ANSI","Ag.District","Ag.District.Code","County","County.ANSI","Zip.Code","Region","watershed_code","Watershed","Commodity","Data.Item","Domain","Domain.Category","Chem.Value","Value","CV...."
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," FLUTOLANIL  ","128975"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," FLUXAPYROXAD  ","138009"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," FOSETYL-AL  ","123301"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," ISOFETAMID  ","270000"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," MEFENOXAM  ","113502"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," MONO-POTASSIUM SALT  ","76416"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," MYCLOBUTANIL  ","128857"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," PENTHIOPYRAD  ","90112"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," PYRACLOSTROBIN  ","99100"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," PYRIMETHANIL  ","288201"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," SULFUR  ","77501"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," TETRACONAZOLE  ","120603"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," THIOPHANATE-METHYL  ","102001","21",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," THIRAM  ","79801","54",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE",NA,NA,"95",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FUNGICIDE"," TRIFLUMIZOLE  ","128879"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","HERBICIDE"," ,4-D, DIMETH. SALT  30019","2"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","HERBICIDE"," ,4-D, TRIISO. SALT  30035","2"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","HERBICIDE"," GLYPHOSATE ISO. SALT  ","103601"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","HERBICIDE"," GLYPHOSATE POT. SALT  ","103613"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","HERBICIDE"," PARAQUAT  ","61601"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","HERBICIDE",NA,NA,"15",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," ABAMECTIN  ","122804","18",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," ACETAMIPRID  ","99050","13",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," BIFENAZATE  ","586","11",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," BIFENTHRIN  ","128825","35",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," BT KURSTAKI ABTS-  6522","351"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," CHLORANTRANILIPROLE  ","90100","16",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," CYANTRANILIPROLE  ","90098"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," CYFLUMETOFEN  ","138831"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," CYPERMETHRIN  ","109702"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," FENPYROXIMATE  ","129131"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," HEXYTHIAZOX  ","128849"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," IMIDACLOPRID  ","129099"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," MALATHION  ","57701"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," METHOXYFENOZIDE  ","121027"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," NALED  ","34401"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," NOVALURON  ","124002","46",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," SPINETORAM  ","110007","55",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," SPIROMESIFEN  ","24875"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE"," THIAMETHOXAM  ","60109","16",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","INSECTICIDE",NA,NA,"97",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","OTHER"," ACIBENZOLAR-S-METHYL  ","61402"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","OTHER"," ALKYL. DIM. BENZ. AM  ","69105"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","OTHER"," CHLOROPICRIN  ","81501"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","OTHER"," DECYLDIMETHYLOCTYL  ","69165"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","OTHER"," DICHLOROPROPENE  ","29001"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","OTHER"," DIDECYL DIM. AMMON.  ","69166"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","OTHER"," DIMETHYLDIOCTYL  ","69149"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","OTHER"," FLUTRIAFOL  ","128940"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","OTHER"," HYDROGEN PEROXIDE  ","595"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","OTHER"," PEROXYACETIC ACID  ","63201"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","OTHER"," REYNOUTRIA SACHALINE  ","55809"," (D)",""
"SURVEY",2019,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","OTHER",NA,NA,"17",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," AZOXYSTROBIN  ","128810","1,100",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," BACILLUS AMYLOLIQUEFACIENS MBI   129082","600"," (NA)",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," BACILLUS AMYLOLIQUEFACIENS STRAIN D  16482","747"," (NA)",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," BACILLUS PUMILUS  ","6485"," (NA)",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," BACILLUS SUBTILIS  ","6479"," (NA)",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," BLAD  ","30006"," (D)",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," BORAX DECAHYDRATE  ","11102"," (D)",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," BOSCALID  ","128008","1,800",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," CAPTAN  ","81301","94,800",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," COPPER HYDROXIDE  ","23401"," (D)",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," COPPER OCTANOATE  ","23306"," (D)",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," CYFLUFENAMID  ","555550","100",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," CYPRODINIL  ","288202","4,900",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," DIFENOCONAZOLE  ","128847"," (D)",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," FENHEXAMID  ","90209","3,100",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," FLUDIOXONIL  ","71503","3,300",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," FLUOPYRAM  ","80302","1,600",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," FLUXAPYROXAD  ","138009","1,100",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," FOSETYL-AL  ","123301"," (D)",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," IPRODIONE  ","109801"," (D)",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," ISOFETAMID  ","270000"," (D)",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," MEFENOXAM  ","113502","2,000",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," MYCLOBUTANIL  ","128857","1,100",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," PENTHIOPYRAD  ","90112","2,900",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," POLYOXIN D ZINC SALT  ","230000","300",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," POTASSIUM BICARBON.  ","73508","15,200",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," PROPICONAZOLE  ","122101","1,000",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," PYRACLOSTROBIN  ","99100","2,300",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," PYRIMETHANIL  ","288201","2,800",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," QUINOLINE  ","55459","900",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," STREPTOMYCES LYDICUS  ","6327"," (NA)",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," SULFUR  ","77501","298,200",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," TETRACONAZOLE  ","120603","400",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," THIOPHANATE-METHYL  ","102001","1,100",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," THIRAM  ","79801","20,100",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE",NA,NA,"466,900",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," TRIFLOXYSTROBIN  ","129112","2,000",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","FUNGICIDE"," TRIFLUMIZOLE  ","128879","1,900",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","HERBICIDE"," FLUMIOXAZIN  ","129034","100",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","HERBICIDE"," GLYPHOSATE ISO. SALT  ","103601"," (D)",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","HERBICIDE"," GLYPHOSATE POT. SALT  ","103613"," (D)",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","HERBICIDE"," NAPROPAMIDE  ","103001"," (D)",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","HERBICIDE"," OXYFLUORFEN  ","111601","800",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","HERBICIDE"," PENDIMETHALIN  ","108501","2,700",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","HERBICIDE"," SULFENTRAZONE  ","129081"," (D)",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","HERBICIDE",NA,NA,"7,200",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," ABAMECTIN  ","122804","200",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," ACEQUINOCYL  ","6329","1,400",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," ACETAMIPRID  ","99050","1,200",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," AZADIRACHTIN  ","121701","600",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," BIFENAZATE  ","586","5,100",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," BIFENTHRIN  ","128825","1,100",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," BT KURSTAK ABTS-  6523","1857"," (NA)",""
"SURVEY",2018,"YEAR",NA,"STATE","CALIFORNIA",6,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB","INSECTICIDE"," BT KURSTAKI ABTS-  6522","351"," (NA)",""
